aae_text,sentiment
"""I DON'T PUT OTHERS DOWN TO MAKE MY SELF LOOK GOOD B/C I'M CONFIDENT ENOUGH TO SHARE THE SPOT LIGHT!( =""",positive
"""WHEN I WAS A BABY SOMEBODY PUT SOME RUM IN MY BOTTLE AND ALL I WOULD DO IS DREAM ABOUT DIAMONDS AND GOLD!( =""",positive
"""Its funny how people can say they busy , but go make a mf status on fb ......""",negative
"""@succOn_deseSacs I'm Already Sittin Too Lazy To Get Up Cuz #thatsthathighshit""",neutral
"""I wish I had tyme to jus tweet.   Its def. Tyme occupying""",negative
"""Bummy Bum! I knw yu hate to c me doin betta then yu lol""",neutral
"""I Can't Fuk Wit Neither One Of Y'all No Mf Moe!""",negative
"""Love Yur Haterz...Cuz Deep Dwn Inside Dey Really Love Yu :-)""",positive
"""@succOn_deseSacs me either he been stressin lately his gma sicc as hell :( poor baby""",negative
"""If Yu Dnt Need A Cigarette, Blunt,  Water, Or Sumthin Afterwards Dat Nigha Ain't Do Sumthin Rite""",negative
"""My Dad n tha room by himself soo who yu talkin to pops??""",neutral
"""Need dis money even if I gotta walk to it wnt be steppin fo long nxt month!""",negative
"""Its Ova Man .. hurry n get ya money gurl I gotta go! Ughhhh""",negative
"""Can't wait to hear wat des trax gonna soundd like mixed dwn""",positive
"""She said she not tryna. Be coccy but I'm not gon eva find a bitch dats gon hld me dwn like she do, do fo me like she do.  Or love me like""",negative
"""I hate when sumbody tell me I dnt fuk wit dem nomore..when I was whippin y'all was round car got totald y'all dipped sooo?? Not my prob""",negative
"""I Gotta Go Get It!.. :-)  Tryna Wait For Yu Fam @Callous90""",positive
"""Damn now Its 1 o'clock smh I suppose to be n k' town ugh!! Man not in tha mood to go anywhere else Jammies on crash mood &gt;&lt;""",negative
"""Fuk It I'm Done!  Not Tryn Nomore Dnt Care Nomore Have Fun..Hate When Sumbody Keep Repeating Tha Same Move Dat Shyt Get irritating &amp; Old""",negative
"""Discussing My Business Ova Drinks How I Knw I'm Growing Up Tho #StandingTall""",positive
"""Had an intenced conversation last night... Question: Is it okay for a grown man to shower or bath with his lil daughter?  I say hellll NO!""",negative
"""According to condom manufacturers, only 6% of men in the US needs XL-sized condoms. Retweet if you are one of the 6%.! Lol""",neutral
"""You cant strip and say u modeling. I doesnt work like that""",negative
"""i couldnt b a landlord, u dont pay my ass the rent and try to stay longer id show up with my brothers lol""",negative
"""If pyros and crips, all got along. Theyd probably want me dead by the end of this song.""",negative
"""That damn to close song stuck in my head. Lol. Thanks taken 2 and Microsoft""",neutral
"""Figured ill get my hait shaped to fit my glasses look. 'Casual preppy fraze' as my white friends call it lol""",neutral
"""This white lafy poundin the hell outta my ice cream. She need some lol""",negative
"""Ahhhh this joe kissing him in the mouth! Ewwww ray lol""",negative
"""Hope big mama aint downing all my liquor. I hope she leave me at least half""",negative
"""I like my curl pattern. Loose at the top, thick and deep at the base""",positive
"""New school coupe just hit the paint new, got me steppin like a nupe, barkin like a que *THE REEFER-LUTION WILL BE TELEVISED""",positive
"""Temperature 18 degrees and the wind chill -2, my car doors froze shut and my Windows so iced over that they're white lol I love Chicago :-)""",positive
"""Imma go to icdc college and major in bitchology with a minor in ho-litical science B-) Thanks no limit""",neutral
"""@KeepnUpWit_Chas so cheap I just bought six free books on #GooglePlay *pops wife beater*""",negative
"""@ScorpionPackage I'm so straight that it snapped in half and its held together with a splint""",neutral
"""@angel_hayzel *side glance, slidessssss back in* oh heyyyy angel B-) lol""",positive
"""@_SheLiSsa_ they tryna get him for taking banned medication when he didnt""",negative
"""U should print da lyrics out and have a fuckin sing along""",positive
"""I used to wonder bout da lil shit dat go on between us""",neutral
"""To all da hoes dat was dissin me i pray to god u see me""",negative
"""Philly just at each other i see lol i wonder if da big homie Young Chris go put his two cents in since he fucks wit cass and meek""",neutral
"""Imma need ha to hurry up wit dat food a nigga hungry lbs""",neutral
"""This mf go tell me buy sum hot flamas for ha lol funny""",neutral
"""Hold on wait I KNO NIGGAS NOT OUT HERE HOOPIN AT THIS TIME OF DAY""",negative
"""I wonder if Shymeka ass gone go shoppin wit me next week i need a female point of view on wat im getting""",neutral
"""Lmao but why she handcuffed to da bed set when she not gettin shit tho #PJ's""",neutral
"""@InnocentEyes90 exactly but sis when May hit mfs really go be hatin""",negative
"""@InnocentEyes90 flexin cuz all we do is stunt and when we do we stunt hard""",positive
"""Lmao this nigga sted funny as hell on some asshole shit #OMBS i fucks wit dat nigga""",positive
"""@_TickleMiFancy exactly lbs i told ha but she cool ppl tho""",neutral
"""U a clown ass nigga pussy go get a wig #MeekMill""",negative
"""If u not talkin bout money nigga u can u pay me""",negative
"""Skip sayin da reason why da heats lost cuz of LeBitch was scared to play at da end""",negative
"""I ain't gon have time to go to the doctors myself.""",negative
"""But im still thankful for God waking me up this morning""",positive
"""About To Go To The Store Den Cum Back Nd Get Ready For Skool""",neutral
"""I'm up texting tia listen to derrick sleep and thinking about allot of things.""",neutral
"""Everytime I open my phone or look at my screen I think and want to cry bt instead I hide my pain and go harder so he can be proud of me""",negative
"""Man I'm sore then a bitch I had my first practice Today ?""",negative
"""Man I'm sore than a bitch had my first practice today since my injury !!""",negative
"""@tooBadd00 Nun just got in the tub soaking in hot water""",neutral
"""@tooBadd00 Lol Wen You Said That I Was Like What's wrong With My Face Lol""",neutral
"""I HATE WHEN WOMEN HATE ON ME CAUSE MY HAIR IS LONGER THAN THEY SHIT IS...AKA BITCH IM DRAPIN!!!""",negative
"""#np Most Tonight x Rich Kidz ! I really didn't like this song at first, but after listenin to it so many times at Doms house, it grew on me!""",positive
"""Baby I Am Not A Star, I Just Wanna Do It In The Car !""",neutral
"""Armstrong, Savannah, Emory, &amp; Kennesaw! Colleges I'm Interested In!! #1 Armstrong !!!""",positive
"""Your The Kind Of Guy That I Should Make A Move On!""",positive
"""If you don't want me then don't talk to me, go ahead and free yourself!""",negative
"""@DatChickU_Want cool! Txt me I need to talk to you bout something..""",positive
"""I Lost A Lot Of Lame Niggas, &amp; Met Some New Cool Niggas!""",positive
"""Wow! And I wasn't even talking bout you.. Fucked up though.. Smh!""",negative
"""@KnwledgeIs_King you have slapped, pinched, left marks, pushed, &amp; punched. I don't ever get mad like this. But I only hit you twice. TF??""",negative
"""@Woah___Dere maybe that will make meek wanna battle him now or stop bitchin""",negative
"""@_imarianna lmao alil , but I'm not talkin bout him .""",neutral
"""@GSpook104 dis ur homie SIX still streamin k104 all da every da frm D M I Crooked  Letter Crooked Letter can i get a s/o pla T James my Gold""",positive
"""&amp; u stuck up chicks wonder why the so called ugly &amp; or fat girls getting all the good men its cause they don't expect man to do everything""",negative
"""#PerpsBeLike why the charge you up?? Yo phone must have been dead or something??""",negative
"""Que: where yo frat card? #PerpsBeLike it's on layaway I didn't pay all my pledge fees yet""",negative
"""#PerpsBeLike I pledged at the super sonic sega chapter of idk""",neutral
"""#PerpsBeLike stroll??? Ain't that the shit they use to write on back in the day?? Naw I don't do that""",neutral
"""#PerpsBeLike my man a Ques so I can be a delta if I want""",positive
"""Don't allow your dreams to be shattered by a hater throwing rocks because they are afraid to chase their on dreams""",positive
"""@ITsJESSforME go kick bricks while wearing them paper flip flops they give u after a pedicure""",negative
"""Oh and s/o to whatever damn sigma that was outside my window yelling and woke me up out of me sleep but its yo day so be out my nigga""",negative
"""I hate the words they replace curse words with in BET movies lol the shit doesn't make sense lol""",negative
"""@GetYo_jAS_On ok cool for every one you sell at $150 ill give you $20""",negative
"""@XPerkins if I can sell my old iPad for 200 I'm a holla at you about getting one""",positive
"""Ppl when you set goals a time line for steps leading to that goal""",neutral
"""Lol and act of self defense it will be and trust I will be the only one who will be able to tell my side of the story lol""",neutral
"""If She Don't Go Tweet Of My Shit lol #LoyalHalf Tweet ..""",neutral
"""@PussyIsGreat damn you the first stud I know that got them bitches.! = )""",positive
"""Butt Im Ready To See Wat Bama &amp; Notre Dame Fenna Do""",neutral
"""If Yourre In A Relationship Witt Me Dnt Question Me Aboutt Why I Love Youu Cusz Det Shitt Urks Me""",negative
"""@Amarion_DahKidd @young_miller7 @prettieboi_bbe Ya Boi Playin Baseball since i couldnt play football""",neutral
"""WELL BITCH! This dick aint gone just up and magically suck itself!!""",negative
"""Aintt NO Sense In Wearin Vests Cusz Them Bullets Catch Domes !""",negative
"""@timmy_sykes @hooptroop10 @jayqotti_500 Timmy Wat Yu Smokinn? Please Tell Me Who I'm Inlove Witt?""",positive
"""Imma Take You Niggas To Skool &amp; Guess Who The Teacher""",negative
"""Regular Weed Make Me Throw Up Butt That Kush Make Me Roll Up""",negative
"""Lol niggas act like i need em or sum.. Dick aint shit to me!!! DF!""",negative
"""Im happy and thats all that matters.. You will not fuck up my vibe !""",positive
"""I could be the bitch that Iam but im not but people take yo kindness for weekeness ... And im not the one ! #JS""",negative
"""Its crazy ..! Nbdy cares like they say they do .. Thats a big ass stunt !""",negative
"""I wish I could unfuck him .. foreal should of just never spoke to him like I was doing""",negative
"""I dnt like dates... uh I hope own fall asleep in the movies lol""",negative
"""Something  just bit the mess out the back of my leg""",negative
"""Why am I out when I know I gotta work in the am""",negative
"""I was all sad when I got home then I walked in and saw my dad watching Don't be a menace lol #mademynight""",neutral
"""Look at that Huria Boutique Erica have one WOOP WOO #LAHH""",positive
"""The flexing I see on twitter by people I know personally smh""",negative
"""This nig just told me I'm too cute to be going to school for I.T. Lol since when does your looks have to do with what you major in""",negative
"""This girl got all her books on her iPad. It's so much more convenient that way""",positive
"""Got my calendars, sticky notes and other stuff for school!! #feelinggood""",positive
"""These managers at work be acting like we really be needing these minimum wage jobs like we ain't college students...""",negative
"""Imagine how painful it would be to be bit by a beaver.....""",negative
"""I have a really gay friend y'all she just like smacking me on my booty and touching me!!""",neutral
"""When ya single nobody wants ya soon as you taken everybody on ya Aggy,""",negative
"""So why merchant just call me talking bout he just got out lastnight""",negative
"""Hate when boys I don't like call me bar like gone tf""",negative
"""Goodnight bitches hoes sluts dick suckers and all of thee above.""",negative
"""Woke up this morning and thought to myself like imma bad ass bitch""",positive
"""I member shawntez got mad cause I told him I don't understand football lol""",neutral
"""Look back at chew foe what I'm tryna concentrate on bussing me a nut""",negative
