aae_text,sentiment
I get what I want when I want it. Periodt.,positive
This game look real dry compared to the last one. That last game was mad exciting.,neutral
"Who got two thumbs, three people they textin’, and all three done fell asleep on ’em? Ya boy right here!",neutral
"He just don’t know, but he do know why I love him so much.",positive
"Most folks, sadly, gon’ catch a traffic ticket at some point.",negative
"I swear, you can always tell when somebody ain’t never had nothin—they always doin’ the most when they showin’ off.",neutral
My man be stalkin’ me every night and every mornin’… Such a creep.,negative
"T&T, we the squad and we don’t need nobody else... #phony hoes ain’t invited",negative
I ain’t. I told you this dumbass phone was ’bout to hang up.,negative
"Folks know they can fake it, that’s why I get up, say my prayers, and be like, “Forget anybody, I’m 300.”",neutral
"Kayla, please don’t block me. Can you pick up yo phone?",neutral
I be dodgin’ the conductor to get a free ride on the Metra.,neutral
I don't think I'm finna be in a relationship this year. I'm single right now and prolly gon' be for the rest of the year...,neutral
"Then I still be makin’ faces she can’t even see, lol.",neutral
"My family in here talkin’ ’bout Wendy Williams; somebody please shoot me, smh.",negative
I can’t stand how much I been havin’ to do lately; stuff gettin’ outta hand...,negative
"An’ it ain’t like I’m at home, able to do stuff ‘round my house…",neutral
Be watchin’ videos of my dad from when I was home—this dude so funny.,positive
I ain’t ready to leave; I love it here.,positive
Thirty minutes in the mornin’ and a hour at night :-),positive
"And got the nerve to say, ""You take yo shoes off at my door?""",negative
Time to get my life together and head back to Baltimore.,neutral
"Lol, girl, this new one mad boring and I can't relate to nobody.",negative
"Back to work... I ain't ready, but I'm sho ready for that money.",neutral
All this unnecessary spendin’ gotta stop wit’ me… smh. #IGotAShoppingProblem,negative
"I went back to work this week, and I been late every day, smh.",negative
"I been wanted that yesterday, but I ain’t feel like goin’ to the ATM.",neutral
"I was thinkin’ ‘bout makin’ some Cajun chicken an’ shrimp Alfredo, garlic bread, an’ some steamed broccoli.",neutral
Down here wit my son and a couple my folks. #ArenaCross,neutral
"Lawd, these women in here stay talkin’ ‘bout hair... I wish they’d hush up and do some damn work.",negative
"These lines mad long, like I’m just tryna get on the Mind Eraser.",neutral
"I ain't tryna be cocky, but I just feel like can't nobody really compete with me.",positive
"So I’m out here lookin’ for dude, just choppin’ it up wit’ these folks. Hope they don’t make me take it there.",neutral
"Tell ya favorite rapper, if he say he in the streets, he lyin his ass off. My folks out here on the block every day and I ain’t never seen him nowhere. Haha.",negative
"I’m turnt up, so hot I’m ’bout to burn up. I could teach somethin’, but these dudes ain’t tryna learn nothin’. I got too much energy—like Lil Jon, a boss, the last don.",positive
"I just bagged yo girl off a tweet. I’m mad fake—Rick James, long hair, long thang, ion care, wild—she on me like my tattoo…dick game.",positive
"If I hit you in yo’ temple, you ain’t never gon’ see yo’ wrinkles, yo’ mama, yo’ daddy, or yo’ people. This Pac life got me feelin’ like Christ—livin’ that orphan life.",neutral
"I’m hooked on gettin’ it with no feelings / this orphan life a secret hustle / forget the witness, handle ’em, then they finished / who hear me /",neutral
"Yeah, I am. But I’ma miss Atlanta a lil bit! How school been? I miss you!",positive
"LOL, if I was close I’da pulled up! That’s mad funny.",positive
I gotta dye my hair tomorrow mornin’; this a mess.,negative
Wish I woulda stayed in dance; I used to be real good.,negative
"Make her walk a muhfuckin’ plank, make her rob a muhfuckin’ bank.",negative
I’on know what man wanna be arguin’ wit they girl from sun up to sun down.,neutral
Do folks still be turnin they phones off? Cuz it’s only one reason for that…,neutral
They don’t usually realize somethin’ good ’til it’s gone.,neutral
People never believe me when I say one of my favorite things to do is just be by myself.,neutral
"But I’m a Aquarius, so it’s just in us to wanna be by ourself most the time.",neutral
"It’s cold as hell in New York, but I still wanna go see  soon!",positive
"Well, the best part of my day is look like we goin’ to Essence Fest.",positive
"Every time I get on Twitter or Instagram, I see Daniel. Lol, smh.",neutral
"All my friends always come to me bout they relationship problems and advice, cuz I been in mine for a minute and been through a lot in my past ones.",neutral
"His face was like, “Man, I can pull women from the crib.” #catfish",negative
"Nah, I know what you talkin’ bout ...so you finna end it, huh?",neutral
"Awww, he been ignorin’ other calls since we been on the phone... #sweet",positive
"Man, it’s cold as hell, that’s why it was 1 damn degree.",negative
Some of y’all ain’t got nothin’ else to do wit’ y’all time!,neutral
"Lol, oh yeah, my phone all messed up—I forgot!",neutral
"Then dude said he was gon’ get somebody to come after me, though.",neutral
"Yeah, I think so, long as you don’t take it past that lil’ crush phase!",neutral
"I ain’t even know y’all had a fight. I’m surprised Dip ain’t tell me! LOL, you ain’t never gon’ learn. You ain’t never coming back to Wossman.",neutral
I don’t play ’bout my man; I’ll slap yo’ grandma to get to you if I gotta!,negative
"My mama said, ""If Bree don’t stay wit you, I feel bad for you ’cause you desperate."" <<<<<< I damn near cussed her out!",negative
"Oooowwwwweeeeee, look at Punk Jones actin’ a fool. Hmph, I bet they don’t even wanna throw hands though!",neutral
"Hey Pumpkin *waves* Das my dawg, das my dawg *in Smokey voice*",neutral
"Ion even care… I’ma have to beat Jerrika ass over Bree and Punkin! Smh, out here fightin for my man and his folks, I see.",negative
"Hmmph, you got me messed up. I'm finna ride that ____ so much I can't even help but get pregnant!",negative
"LOL, nah, I’m just messin’ with y’all. I ain’t really tryna get pregnant! :-/",neutral
"Wait, I don't think she seen one of my subtweets, so let me tweet it again.",neutral
"You wanna talk bout bein’ real? You was quick to tell me what was said bout me, but you was the main one talkin’ bad bout me!",negative
"Lemme get ready to head over to Jerrika’s house—no fussin’ or loud talkin’, just chill conversation!",positive
"Kissy be talkin’ too much mess. Damn, just give both them teams they props—they both good teams!",positive
"You a #HeatFan but don’t even know who the players is? Aight, bet.",neutral
"The only difference is me and Lucy be arguing, then we right back talkin’! I don’t even take our arguments serious!",neutral
""" Ain’t nobody care you mad, you still my girl!""",neutral
I ain’t lookin’ out for nobody no more but myself!,negative
I wanna go over to Stephanie’s spot. You gotta work tomorrow?,neutral
The fact I hit up  to see what was goin on and she was playin <<<<<<<< that’s mad childish.,negative
"LOL, nah, I ain’t got no problem with her, man. She the one got a problem with me, so chill!",neutral
Lemme get my messy self off Twitter before somebody run and tell Bree that!,neutral
"LMAO! I ain’t boutta post no explicit tweets, nah, not tonight!",neutral
"I be stressin’ too much, and everybody wonderin’ why I smoke weed!",neutral
They got me so mad I can't even tweet 'bout Bree.,negative
I guess I'm 'bout to go in the house and take me a nap.,neutral
"I can say what you wanna hear, but that don’t mean it’s true tho.",neutral
So it’s 4 in the mornin and I ain’t even tired...turn up.,positive
"My lil sister just said when she get older and got a boyfriend, and he cheat on her, she gon’ shoot him.",negative
"I’m up late cleanin’, usin’ my daddy phone for Wi-Fi.",neutral
"Goodnight, y’all. Sweet dreams. Don’t let them bed bugs bite, lol…",positive
"Mornin’, Twitter fam. Thank God for wakin’ me up—if it wasn’t for Him, I wouldn’t be here.",positive
"The main ones callin’ somebody a hater be the biggest haters in the room. Hater, take yo hatin’ self on somewhere.",negative
"In traffic, smokin’ early, lovin’ this fast life... MAN I LOVE THIS STUFF.",positive
"Lol, she betta not get too turnt or she gon’ have a hard time walkin’ up that hill.",neutral
I want a burger wit a egg on it. Folks at Waffle House looked at me like I’m crazy. Guess I’ma have to go to IHOP.,neutral
Forget all them black-eyed peas and chitterlings—can you get like two chicken-on-a-stick?,neutral
"I was finna retweet , but it had some grammar mistakes lol.",neutral
", outta everybody, you should know them women gon show up from anywhere.",neutral
"#MaleLies #FemaleLies we gon’ keep this between us, I ain’t finna tell nobody.",neutral
Ain’t got no job but still gettin’ attention... It’s way easier to find some money for condoms than to be able to take care of a baby. #wrapitup #SloganForCondoms,neutral
