aae_text,sentiment
My dad keeps trying to talk to me about women like I'm looking for a wife.,negative
"""The things that happened, I know I wasn't in my right mind.""",neutral
"Once you talk to someone, you find out a lot of things without even asking.",neutral
"""My friend Ricky says he likes BBO, haha—bad bitches only, also known as big booties only.""",neutral
I have calmed down a lot just to find that one.,neutral
"The bed feels so good, I know I’ll be asleep in no time.",positive
"""Lol, she said the barbecue won't be ready until around 6 tomorrow evening.""",neutral
"""Mom is going to come in and say, 'You're staying at home tonight, right? You're not doing anything tonight, are you?'""",neutral
""" I don't even know. I haven't sat down and said anything about it. That was a month ago; they should be over that though.""",neutral
"When I bring company (a girl) over, especially at night, my grandma gives me two rules: use protection and don't have a baby.",neutral
About to get in the shower and wait for my dad to pick me up.,neutral
"I guess I have a valentine, but I don’t know yet. I’ll see if she responds.",neutral
"Haha, girl, you’re crazy—not just a little, but a lot.",neutral
"I have different voices in each ear, and all of them are coming together at once.",neutral
"Lol, nothing, just relaxing. Haha, are you and your in-law still on good terms? You two seem to have some new drama every other day.",neutral
"Lol at her tweet, so your inner pimp has died.",negative
"She can do it on the pole, but can she do it on me?",neutral
"I'm about to turn my TV and light off, put my headphones in, and go to sleep.",neutral
"I had fun with my baby, spent the night with her. I love her to death. What would I do without her? Yeah, my girl Uptown Lexy.",positive
""" don't make me curse you out on Twitter... now where the hell are you?""",negative
"Don't you hate it when 10th graders say ""freshmans"" like they weren't freshmen last year?",negative
"Same here. I mean, you know my number—you could have called.",neutral
I can't believe you all slept all day. I would have been having sex all day.,neutral
I'm debating whether I want to take my kids to school tomorrow with this cold weather.,neutral
"I'm going to party for New Year's. HAPPY NEW YEAR, TWITTER FAMILY!!!! :-)",positive
""" that's what happens when you let a star log in on your phone""",negative
"If I were like you, my life wouldn’t be any fun. You’re a clone, haha. I’ve never copied anyone or stolen their style—I’ve always found something different to call my own. #Authentic",positive
People need to read the Willie Lynch Letter; that slave mentality still lives within us. Get some knowledge in your mind... I'm so #misunderstood.,negative
"Come with me if I mess with you. I only speak when spoken to, only talk when I hear you. Don’t talk to strangers. If I don’t know you, I’m not speaking... That’s just how I am.",neutral
"I’m laid-back; it is what it is. Smoking, like a fan. I don’t say much—I only speak honestly. Respect is earned, so I stay humble… Right now.",neutral
I went to the one on Wendover today and it was absolutely crazy.,positive
They post free porn! And they look like they're having fun!,negative
"And just like that, Tiger earned another million... I'm still working on my first, though.",neutral
"Yes, children are going back to school today, and I’m glad I’m not in school anymore—at least for now.",neutral
I wish this damn power would come back on. I'm really hungry.,negative
Trying to see if we’re going to go to the strip club next week.,neutral
Some men just can't handle a real woman; they're used to easy women.,negative
"I don't want to settle, and with you that's what I feel like I'm doing, so for your happiness and mine, I have to let you go! :'( #no.regrets",negative
"If you think I’m not going out swinging, you all have me completely mistaken!",positive
"I tried to convince myself that I forgave him, but I’ll forgive him after I beat him up and cut him and his family off for good! (=",negative
I don't put others down to make myself look good because I'm confident enough to share the spotlight! (=,positive
"WHEN I WAS A BABY, SOMEONE PUT RUM IN MY BOTTLE AND ALL I WOULD DO WAS DREAM ABOUT DIAMONDS AND GOLD! (=",neutral
"It's funny how people can say they're busy, but then go make a status on Facebook...",neutral
"I'm already sitting, too lazy to get up because #thatsthathighshit",positive
I wish I had time to just tweet. It’s definitely time-consuming.,neutral
"""Lazy bum! I know you hate to see me doing better than you, lol.""",positive
I can't mess with either one of you anymore!,negative
"""Love your haters... Because deep down inside they really love you :-)""",positive
Me neither. He’s been stressed lately; his grandma is really sick. :( Poor baby.,negative
"""If you don't need a cigarette, blunt, water, or something afterwards, that man didn't do something right.""",neutral
"My dad is in the room by himself, so who are you talking to, Dad?",neutral
"I need this money, even if I have to walk to get it. I won’t be struggling for long next month!",positive
"It's over, man. Hurry and get your money, girl—I have to go! Ugh.",negative
I can't wait to hear what these tracks are going to sound like once they're mixed down.,positive
"She said she’s not trying to be cocky, but I’m never going to find a woman who will hold me down like she does, do for me like she does, or love me like she does.",positive
"""I hate when somebody tells me I don’t mess with them anymore… When I had a car, you all were around. When my car got totaled, you all disappeared. So? Not my problem.""",negative
"I have to go get it! :-) Trying to wait for you, fam",positive
"Damn, now it’s 1 o’clock, shaking my head. I’m supposed to be in K-Town, ugh! I’m not in the mood to go anywhere else. Pajamas on, ready to crash. > <",negative
"Forget it, I'm done! I'm not trying anymore, I don't care anymore. Have fun. I hate when somebody keeps repeating the same move—that stuff gets irritating and old.",negative
